timestamp_utc,imb_eur_per_mwh,bal_up_eur_per_mwh,bal_down_eur_per_mwh
2022-01-01 00:00:00+00:00,41.33,41.33,41.33
2022-01-01 01:00:00+00:00,43.22,43.22,43.22
2022-01-01 02:00:00+00:00,45.46,45.46,45.46
2022-01-01 03:00:00+00:00,37.67,37.67,37.67
2022-01-01 04:00:00+00:00,39.7,39.7,39.7
2022-01-01 05:00:00+00:00,40.59,40.59,40.59
2022-01-01 06:00:00+00:00,43.26,43.26,43.26
2022-01-01 07:00:00+00:00,43.14,49.66,43.14
2022-01-01 08:00:00+00:00,43.13,70.05,43.13
2022-01-01 09:00:00+00:00,76.79,76.79,76.79
2022-01-01 10:00:00+00:00,84.1,84.1,84.1
2022-01-01 11:00:00+00:00,65.0,94.74,65.0
2022-01-01 12:00:00+00:00,50.21,96.8,50.21
2022-01-01 13:00:00+00:00,56.0,97.17,56.0
2022-01-01 14:00:00+00:00,101.27,101.27,101.27
2022-01-01 15:00:00+00:00,102.0,126.6,102.0
2022-01-01 16:00:00+00:00,102.0,149.97,102.0
2022-01-01 17:00:00+00:00,102.0,146.33,102.0
2022-01-01 18:00:00+00:00,80.0,140.28,80.0
2022-01-01 19:00:00+00:00,80.0,121.88,80.0
2022-01-01 20:00:00+00:00,42.95,102.61,42.95
2022-01-01 21:00:00+00:00,42.48,95.12,42.48
2022-01-01 22:00:00+00:00,28.0,83.11,28.0
2022-01-01 23:00:00+00:00,27.0,57.08,27.0
2022-01-02 00:00:00+00:00,52.59,52.59,52.59
2022-01-02 01:00:00+00:00,48.97,48.97,48.97
2022-01-02 02:00:00+00:00,34.94,34.94,34.94
2022-01-02 03:00:00+00:00,29.56,29.56,29.56
2022-01-02 04:00:00+00:00,27.0,33.97,27.0
2022-01-02 05:00:00+00:00,27.0,34.52,27.0
2022-01-02 06:00:00+00:00,27.0,41.8,27.0
2022-01-02 07:00:00+00:00,32.11,48.95,32.11
2022-01-02 08:00:00+00:00,33.0,60.01,33.0
2022-01-02 09:00:00+00:00,33.0,70.09,33.0
2022-01-02 10:00:00+00:00,66.26,66.26,66.26
2022-01-02 11:00:00+00:00,64.54,64.54,64.54
2022-01-02 12:00:00+00:00,80.0,80.0,46.96
2022-01-02 13:00:00+00:00,90.0,90.0,49.06
2022-01-02 14:00:00+00:00,110.0,110.0,74.99
2022-01-02 15:00:00+00:00,88.15,88.15,88.15
2022-01-02 16:00:00+00:00,144.5,144.5,95.4
2022-01-02 17:00:00+00:00,87.84,87.84,87.84
2022-01-02 18:00:00+00:00,71.27,71.27,71.27
2022-01-02 19:00:00+00:00,30.0,54.12,30.0
2022-01-02 20:00:00+00:00,27.0,46.16,27.0
2022-01-02 21:00:00+00:00,27.0,46.29,27.0
2022-01-02 22:00:00+00:00,24.5,32.93,24.5
2022-01-02 23:00:00+00:00,13.2,13.2,13.2
2022-01-03 00:00:00+00:00,15.0,19.92,15.0
2022-01-03 01:00:00+00:00,12.0,19.87,12.0
2022-01-03 02:00:00+00:00,12.0,13.24,12.0
2022-01-03 03:00:00+00:00,0.1,0.1,0.1
2022-01-03 04:00:00+00:00,0.32,0.32,0.32
2022-01-03 05:00:00+00:00,23.82,37.55,23.82
2022-01-03 06:00:00+00:00,26.0,88.76,26.0
2022-01-03 07:00:00+00:00,100.0,122.93,100.0
2022-01-03 08:00:00+00:00,110.17,110.17,110.17
2022-01-03 09:00:00+00:00,93.38,93.38,93.38
2022-01-03 10:00:00+00:00,90.73,90.73,90.73
2022-01-03 11:00:00+00:00,82.37,82.37,82.37
2022-01-03 12:00:00+00:00,80.9,80.9,80.9
2022-01-03 13:00:00+00:00,80.99,80.99,80.99
2022-01-03 14:00:00+00:00,98.05,98.05,98.05
2022-01-03 15:00:00+00:00,120.55,120.55,120.55
2022-01-03 16:00:00+00:00,139.57,139.57,139.57
2022-01-03 17:00:00+00:00,134.69,134.69,134.69
2022-01-03 18:00:00+00:00,114.82,114.82,114.82
2022-01-03 19:00:00+00:00,117.71,117.71,117.71
2022-01-03 20:00:00+00:00,95.95,95.95,95.95
2022-01-03 21:00:00+00:00,105.68,105.68,105.68
2022-01-03 22:00:00+00:00,95.26,95.26,95.26
2022-01-03 23:00:00+00:00,103.7,103.7,103.7
2022-01-04 00:00:00+00:00,108.27,108.27,108.27
2022-01-04 01:00:00+00:00,105.92,105.92,105.92
2022-01-04 02:00:00+00:00,103.41,103.41,103.41
2022-01-04 03:00:00+00:00,102.71,102.71,102.71
2022-01-04 04:00:00+00:00,114.23,114.23,114.23
2022-01-04 05:00:00+00:00,156.0,156.0,130.17
2022-01-04 06:00:00+00:00,182.64,182.64,182.64
2022-01-04 07:00:00+00:00,185.0,185.0,174.61
2022-01-04 08:00:00+00:00,171.63,171.63,171.63
2022-01-04 09:00:00+00:00,172.29,172.29,172.29
2022-01-04 10:00:00+00:00,164.62,164.62,164.62
2022-01-04 11:00:00+00:00,168.0,168.0,159.98
2022-01-04 12:00:00+00:00,163.0,163.0,155.69
2022-01-04 13:00:00+00:00,164.33,164.33,155.16
2022-01-04 14:00:00+00:00,171.0,171.0,158.45
2022-01-04 15:00:00+00:00,177.5,177.5,161.35
2022-01-04 16:00:00+00:00,178.6,178.6,167.76
2022-01-04 17:00:00+00:00,178.6,178.6,164.46
2022-01-04 18:00:00+00:00,170.0,170.0,153.88
2022-01-04 19:00:00+00:00,147.0,147.0,146.81
2022-01-04 20:00:00+00:00,128.75,128.75,128.75
2022-01-04 21:00:00+00:00,112.96,112.96,112.96
2022-01-04 22:00:00+00:00,84.11,84.11,84.11
2022-01-04 23:00:00+00:00,93.87,93.87,93.87
2022-01-05 00:00:00+00:00,73.99,73.99,51.69
2022-01-05 01:00:00+00:00,50.04,50.04,50.04
2022-01-05 02:00:00+00:00,49.53,49.53,49.53
2022-01-05 03:00:00+00:00,50.07,50.07,50.07
2022-01-05 04:00:00+00:00,93.39,93.39,93.39
2022-01-05 05:00:00+00:00,99.16,99.16,99.16
2022-01-05 06:00:00+00:00,153.5,153.5,101.15
2022-01-05 07:00:00+00:00,160.0,160.0,129.56
2022-01-05 08:00:00+00:00,149.0,149.0,121.09
2022-01-05 09:00:00+00:00,149.0,149.0,135.05
2022-01-05 10:00:00+00:00,149.0,149.0,129.99
2022-01-05 11:00:00+00:00,149.0,149.0,131.97
2022-01-05 12:00:00+00:00,133.77,133.77,130.67
2022-01-05 13:00:00+00:00,133.77,133.77,121.39
2022-01-05 14:00:00+00:00,122.42,122.42,122.42
2022-01-05 15:00:00+00:00,137.28,137.28,137.28
2022-01-05 16:00:00+00:00,148.09,148.09,148.09
2022-01-05 17:00:00+00:00,139.88,139.88,139.88
2022-01-05 18:00:00+00:00,135.75,135.75,135.75
2022-01-05 19:00:00+00:00,119.93,119.93,119.93
2022-01-05 20:00:00+00:00,98.09,98.09,98.09
2022-01-05 21:00:00+00:00,118.71,118.71,118.71
2022-01-05 22:00:00+00:00,99.68,99.68,99.68
2022-01-05 23:00:00+00:00,99.85,99.85,99.85
2022-01-06 00:00:00+00:00,101.32,101.32,101.32
2022-01-06 01:00:00+00:00,110.01,110.01,110.01
2022-01-06 02:00:00+00:00,111.55,111.55,111.55
2022-01-06 03:00:00+00:00,123.37,123.37,123.37
2022-01-06 04:00:00+00:00,143.0,149.94,143.0
2022-01-06 05:00:00+00:00,121.09,121.09,121.09
2022-01-06 06:00:00+00:00,193.79,193.79,193.79
2022-01-06 07:00:00+00:00,228.92,228.92,228.92
2022-01-06 08:00:00+00:00,212.9,212.9,212.9
2022-01-06 09:00:00+00:00,267.0,267.0,215.5
2022-01-06 10:00:00+00:00,267.0,267.0,231.9
2022-01-06 11:00:00+00:00,267.0,267.0,226.0
2022-01-06 12:00:00+00:00,209.47,209.47,150.0
2022-01-06 13:00:00+00:00,146.0,216.06,146.0
2022-01-06 14:00:00+00:00,146.0,230.77,146.0
2022-01-06 15:00:00+00:00,146.0,245.95,146.0
2022-01-06 16:00:00+00:00,146.0,274.11,146.0
2022-01-06 17:00:00+00:00,148.5,273.44,148.5
2022-01-06 18:00:00+00:00,142.0,219.77,142.0
2022-01-06 19:00:00+00:00,142.0,217.91,142.0
2022-01-06 20:00:00+00:00,142.0,203.31,142.0
2022-01-06 21:00:00+00:00,171.31,171.31,171.31
2022-01-06 22:00:00+00:00,154.0,154.0,124.7
2022-01-06 23:00:00+00:00,142.0,142.0,128.92
2022-01-07 00:00:00+00:00,116.65,116.65,116.65
2022-01-07 01:00:00+00:00,100.54,100.54,100.54
2022-01-07 02:00:00+00:00,135.0,135.0,99.47
2022-01-07 03:00:00+00:00,133.0,133.0,101.74
2022-01-07 04:00:00+00:00,67.08,114.99,67.08
2022-01-07 05:00:00+00:00,125.0,140.19,125.0
2022-01-07 06:00:00+00:00,130.0,152.64,130.0
2022-01-07 07:00:00+00:00,130.0,160.97,130.0
2022-01-07 08:00:00+00:00,132.0,161.85,132.0
2022-01-07 09:00:00+00:00,132.0,161.37,132.0
2022-01-07 10:00:00+00:00,145.0,166.06,145.0
2022-01-07 11:00:00+00:00,152.0,166.54,152.0
2022-01-07 12:00:00+00:00,165.97,165.97,165.97
2022-01-07 13:00:00+00:00,165.36,165.36,165.36
2022-01-07 14:00:00+00:00,185.03,185.03,185.03
2022-01-07 15:00:00+00:00,201.56,201.56,201.56
2022-01-07 16:00:00+00:00,150.5,243.11,150.5
2022-01-07 17:00:00+00:00,150.0,247.72,150.0
2022-01-07 18:00:00+00:00,150.0,187.5,150.0
2022-01-07 19:00:00+00:00,150.0,160.5,150.0
2022-01-07 20:00:00+00:00,144.0,157.95,144.0
2022-01-07 21:00:00+00:00,144.0,153.9,144.0
2022-01-07 22:00:00+00:00,149.83,149.83,144.76
2022-01-07 23:00:00+00:00,153.03,153.03,153.03
2022-01-08 00:00:00+00:00,146.08,146.08,146.08
2022-01-08 01:00:00+00:00,123.5,144.64,123.5
2022-01-08 02:00:00+00:00,124.0,145.74,124.0
2022-01-08 03:00:00+00:00,125.1,146.97,125.1
2022-01-08 04:00:00+00:00,130.5,146.88,130.5
2022-01-08 05:00:00+00:00,124.0,146.56,124.0
2022-01-08 06:00:00+00:00,121.5,147.18,121.5
2022-01-08 07:00:00+00:00,121.5,153.66,121.5
2022-01-08 08:00:00+00:00,129.55,156.07,129.55
2022-01-08 09:00:00+00:00,142.0,159.08,142.0
2022-01-08 10:00:00+00:00,172.0,172.0,158.5
2022-01-08 11:00:00+00:00,172.0,172.0,158.79
2022-01-08 12:00:00+00:00,170.0,170.0,156.07
2022-01-08 13:00:00+00:00,156.18,156.18,156.18
2022-01-08 14:00:00+00:00,158.89,158.89,158.89
2022-01-08 15:00:00+00:00,161.0,161.0,161.0
2022-01-08 16:00:00+00:00,145.0,189.9,145.0
2022-01-08 17:00:00+00:00,170.71,170.71,170.71
2022-01-08 18:00:00+00:00,140.23,140.23,140.23
2022-01-08 19:00:00+00:00,102.54,102.54,102.54
2022-01-08 20:00:00+00:00,104.85,104.85,104.85
2022-01-08 21:00:00+00:00,104.8,104.8,104.8
2022-01-08 22:00:00+00:00,90.05,90.05,90.05
2022-01-08 23:00:00+00:00,85.03,85.03,85.03
2022-01-09 00:00:00+00:00,84.4,84.4,84.4
2022-01-09 01:00:00+00:00,80.24,80.24,80.24
2022-01-09 02:00:00+00:00,63.0,63.0,55.46
2022-01-09 03:00:00+00:00,59.83,59.83,49.29
2022-01-09 04:00:00+00:00,51.85,51.85,50.64
2022-01-09 05:00:00+00:00,74.29,74.29,74.29
2022-01-09 06:00:00+00:00,84.44,84.44,84.44
2022-01-09 07:00:00+00:00,97.26,97.26,97.26
2022-01-09 08:00:00+00:00,119.97,119.97,119.97
2022-01-09 09:00:00+00:00,156.0,156.0,134.96
2022-01-09 10:00:00+00:00,156.0,156.0,145.82
2022-01-09 11:00:00+00:00,248.72,248.72,157.14
2022-01-09 12:00:00+00:00,234.0,234.0,154.66
2022-01-09 13:00:00+00:00,264.88,264.88,154.88
2022-01-09 14:00:00+00:00,254.77,254.77,158.37
2022-01-09 15:00:00+00:00,410.0,410.0,186.37
2022-01-09 16:00:00+00:00,295.78,295.78,223.3
2022-01-09 17:00:00+00:00,295.78,295.78,243.19
2022-01-09 18:00:00+00:00,268.89,268.89,209.65
2022-01-09 19:00:00+00:00,168.0,168.0,155.07
2022-01-09 20:00:00+00:00,159.54,159.54,159.38
2022-01-09 21:00:00+00:00,159.54,159.54,148.23
2022-01-09 22:00:00+00:00,157.0,157.0,144.79
2022-01-09 23:00:00+00:00,155.0,155.0,144.28
2022-01-10 00:00:00+00:00,127.0,152.5,127.0
2022-01-10 01:00:00+00:00,121.5,133.81,121.5
2022-01-10 02:00:00+00:00,121.5,136.44,121.5
2022-01-10 03:00:00+00:00,121.5,142.99,121.5
2022-01-10 04:00:00+00:00,130.0,152.09,130.0
2022-01-10 05:00:00+00:00,140.0,231.74,140.0
2022-01-10 06:00:00+00:00,299.95,299.95,299.95
2022-01-10 07:00:00+00:00,313.92,313.92,313.92
2022-01-10 08:00:00+00:00,315.0,315.0,315.0
2022-01-10 09:00:00+00:00,310.41,310.41,310.41
2022-01-10 10:00:00+00:00,310.08,310.08,310.08
2022-01-10 11:00:00+00:00,340.0,340.0,300.0
2022-01-10 12:00:00+00:00,337.0,337.0,297.01
2022-01-10 13:00:00+00:00,180.0,299.96,180.0
2022-01-10 14:00:00+00:00,144.0,291.3,144.0
2022-01-10 15:00:00+00:00,166.58,380.0,166.58
2022-01-10 16:00:00+00:00,396.61,396.61,309.9
2022-01-10 17:00:00+00:00,311.32,311.32,310.82
2022-01-10 18:00:00+00:00,376.45,376.45,294.98
2022-01-10 19:00:00+00:00,261.53,261.53,261.03
2022-01-10 20:00:00+00:00,242.73,242.73,211.0
2022-01-10 21:00:00+00:00,211.83,211.83,211.83
2022-01-10 22:00:00+00:00,141.0,150.09,141.0
2022-01-10 23:00:00+00:00,154.5,154.5,142.0
2022-01-11 00:00:00+00:00,155.0,155.0,148.05
2022-01-11 01:00:00+00:00,150.0,150.0,144.4
2022-01-11 02:00:00+00:00,150.0,150.0,144.15
2022-01-11 03:00:00+00:00,145.79,145.79,145.79
2022-01-11 04:00:00+00:00,162.5,162.5,151.49
2022-01-11 05:00:00+00:00,201.67,201.67,147.5
2022-01-11 06:00:00+00:00,210.41,210.41,161.33
2022-01-11 07:00:00+00:00,158.35,158.35,158.35
2022-01-11 08:00:00+00:00,158.12,158.12,158.12
2022-01-11 09:00:00+00:00,158.05,158.05,158.05
2022-01-11 10:00:00+00:00,144.0,160.83,144.0
2022-01-11 11:00:00+00:00,144.0,158.36,144.0
2022-01-11 12:00:00+00:00,141.5,157.6,141.5
2022-01-11 13:00:00+00:00,141.5,157.67,141.5
2022-01-11 14:00:00+00:00,145.0,158.56,145.0
2022-01-11 15:00:00+00:00,160.61,161.11,160.61
2022-01-11 16:00:00+00:00,173.63,173.63,173.63
2022-01-11 17:00:00+00:00,150.0,168.02,150.0
2022-01-11 18:00:00+00:00,150.0,157.99,150.0
2022-01-11 19:00:00+00:00,141.0,157.71,141.0
2022-01-11 20:00:00+00:00,141.0,158.21,141.0
2022-01-11 21:00:00+00:00,141.0,155.06,141.0
2022-01-11 22:00:00+00:00,140.0,149.7,140.0
2022-01-11 23:00:00+00:00,147.62,147.62,147.62
2022-01-12 00:00:00+00:00,145.09,145.09,145.09
2022-01-12 01:00:00+00:00,143.67,143.67,143.67
2022-01-12 02:00:00+00:00,143.41,143.41,143.41
2022-01-12 03:00:00+00:00,144.31,144.31,144.31
2022-01-12 04:00:00+00:00,146.02,146.02,146.02
2022-01-12 05:00:00+00:00,146.05,146.05,146.05
2022-01-12 06:00:00+00:00,150.93,150.93,150.93
2022-01-12 07:00:00+00:00,156.5,156.5,153.44
2022-01-12 08:00:00+00:00,155.0,155.0,150.4
2022-01-12 09:00:00+00:00,134.5,147.9,134.5
2022-01-12 10:00:00+00:00,134.5,144.38,134.5
2022-01-12 11:00:00+00:00,144.18,144.18,144.18
2022-01-12 12:00:00+00:00,143.19,143.19,143.19
2022-01-12 13:00:00+00:00,133.35,133.35,133.35
2022-01-12 14:00:00+00:00,126.0,132.59,126.0
2022-01-12 15:00:00+00:00,126.0,132.67,126.0
2022-01-12 16:00:00+00:00,145.0,145.0,139.38
2022-01-12 17:00:00+00:00,145.0,145.0,124.59
2022-01-12 18:00:00+00:00,144.0,144.0,105.78
2022-01-12 19:00:00+00:00,125.0,125.0,79.64
2022-01-12 20:00:00+00:00,100.03,100.03,100.03
2022-01-12 21:00:00+00:00,67.3,67.3,67.3
2022-01-12 22:00:00+00:00,44.75,44.75,44.75
2022-01-12 23:00:00+00:00,9.0,13.09,9.0
2022-01-13 00:00:00+00:00,9.0,11.4,9.0
2022-01-13 01:00:00+00:00,7.57,10.57,7.57
2022-01-13 02:00:00+00:00,1.0,10.47,1.0
2022-01-13 03:00:00+00:00,1.0,10.86,1.0
2022-01-13 04:00:00+00:00,1.0,13.23,1.0
2022-01-13 05:00:00+00:00,11.81,15.33,11.81
2022-01-13 06:00:00+00:00,15.0,21.01,15.0
2022-01-13 07:00:00+00:00,25.63,25.63,25.63
2022-01-13 08:00:00+00:00,29.95,29.95,25.62
2022-01-13 09:00:00+00:00,29.95,29.95,25.61
2022-01-13 10:00:00+00:00,24.22,24.22,24.22
2022-01-13 11:00:00+00:00,21.41,21.41,21.41
2022-01-13 12:00:00+00:00,26.0,26.0,18.22
2022-01-13 13:00:00+00:00,17.68,17.68,17.68
2022-01-13 14:00:00+00:00,18.82,18.82,18.82
2022-01-13 15:00:00+00:00,19.66,19.66,19.66
2022-01-13 16:00:00+00:00,36.3,36.3,36.3
2022-01-13 17:00:00+00:00,23.66,23.66,23.66
2022-01-13 18:00:00+00:00,19.82,19.82,19.82
2022-01-13 19:00:00+00:00,18.06,18.06,18.06
2022-01-13 20:00:00+00:00,17.82,17.82,17.82
2022-01-13 21:00:00+00:00,14.92,14.92,14.92
2022-01-13 22:00:00+00:00,11.49,11.49,11.49
2022-01-13 23:00:00+00:00,26.64,26.64,26.64
2022-01-14 00:00:00+00:00,8.5,23.8,8.5
2022-01-14 01:00:00+00:00,8.4,20.45,8.4
2022-01-14 02:00:00+00:00,6.72,19.81,6.72
2022-01-14 03:00:00+00:00,6.72,13.18,6.72
2022-01-14 04:00:00+00:00,6.0,16.96,6.0
2022-01-14 05:00:00+00:00,10.0,19.24,10.0
2022-01-14 06:00:00+00:00,15.5,44.86,15.5
2022-01-14 07:00:00+00:00,71.64,71.64,71.64
2022-01-14 08:00:00+00:00,68.73,68.73,68.73
2022-01-14 09:00:00+00:00,75.21,75.21,75.21
2022-01-14 10:00:00+00:00,76.85,76.85,76.85
2022-01-14 11:00:00+00:00,109.5,110.71,109.5
2022-01-14 12:00:00+00:00,104.5,125.5,104.5
2022-01-14 13:00:00+00:00,104.5,128.89,104.5
2022-01-14 14:00:00+00:00,104.5,132.04,104.5
2022-01-14 15:00:00+00:00,119.5,133.69,119.5
2022-01-14 16:00:00+00:00,141.68,141.68,141.68
2022-01-14 17:00:00+00:00,143.55,143.55,143.55
2022-01-14 18:00:00+00:00,145.49,145.49,145.49
2022-01-14 19:00:00+00:00,137.02,137.02,137.02
2022-01-14 20:00:00+00:00,145.63,145.63,145.63
2022-01-14 21:00:00+00:00,145.17,145.17,145.17
2022-01-14 22:00:00+00:00,144.7,144.7,144.7
2022-01-14 23:00:00+00:00,160.19,160.19,160.19
2022-01-15 00:00:00+00:00,147.0,147.0,144.75
2022-01-15 01:00:00+00:00,147.0,147.0,144.4
2022-01-15 02:00:00+00:00,144.44,144.44,144.44
2022-01-15 03:00:00+00:00,136.0,144.76,136.0
2022-01-15 04:00:00+00:00,146.42,146.42,146.42
2022-01-15 05:00:00+00:00,146.8,146.8,146.8
2022-01-15 06:00:00+00:00,147.22,147.22,147.22
2022-01-15 07:00:00+00:00,292.86,292.86,191.39
2022-01-15 08:00:00+00:00,241.91,241.91,230.0
2022-01-15 09:00:00+00:00,268.78,268.78,209.6
2022-01-15 10:00:00+00:00,202.3,202.3,202.3
2022-01-15 11:00:00+00:00,164.0,164.0,162.62
2022-01-15 12:00:00+00:00,163.0,163.0,157.61
2022-01-15 13:00:00+00:00,161.0,161.0,154.99
2022-01-15 14:00:00+00:00,179.91,179.91,179.91
2022-01-15 15:00:00+00:00,151.5,220.89,151.5
2022-01-15 16:00:00+00:00,168.0,253.76,168.0
2022-01-15 17:00:00+00:00,209.99,209.99,209.84
2022-01-15 18:00:00+00:00,136.0,153.67,136.0
2022-01-15 19:00:00+00:00,130.5,144.95,130.5
2022-01-15 20:00:00+00:00,130.5,148.55,130.5
2022-01-15 21:00:00+00:00,144.15,144.15,144.15
2022-01-15 22:00:00+00:00,147.0,147.0,141.99
2022-01-15 23:00:00+00:00,147.0,147.0,133.01
2022-01-16 00:00:00+00:00,140.0,140.0,132.17
2022-01-16 01:00:00+00:00,130.0,130.0,130.0
2022-01-16 02:00:00+00:00,129.77,129.77,129.77
2022-01-16 03:00:00+00:00,137.4,137.4,129.68
2022-01-16 04:00:00+00:00,137.88,137.88,129.52
2022-01-16 05:00:00+00:00,118.71,118.71,118.71
2022-01-16 06:00:00+00:00,137.0,137.0,119.45
2022-01-16 07:00:00+00:00,138.0,138.0,124.68
2022-01-16 08:00:00+00:00,135.19,135.19,123.62
2022-01-16 09:00:00+00:00,124.15,124.15,124.15
2022-01-16 10:00:00+00:00,121.39,121.39,121.39
2022-01-16 11:00:00+00:00,114.76,114.76,114.76
2022-01-16 12:00:00+00:00,101.29,101.29,101.29
2022-01-16 13:00:00+00:00,69.16,69.16,69.16
2022-01-16 14:00:00+00:00,67.25,67.25,67.25
2022-01-16 15:00:00+00:00,72.02,72.02,72.02
2022-01-16 16:00:00+00:00,97.47,97.47,97.47
2022-01-16 17:00:00+00:00,80.44,80.44,80.44
2022-01-16 18:00:00+00:00,67.2,67.2,67.2
2022-01-16 19:00:00+00:00,49.93,49.93,49.93
2022-01-16 20:00:00+00:00,20.09,20.09,20.09
2022-01-16 21:00:00+00:00,17.2,17.2,17.2
2022-01-16 22:00:00+00:00,13.2,13.2,13.2
2022-01-16 23:00:00+00:00,9.0,14.95,9.0
2022-01-17 00:00:00+00:00,9.0,13.59,9.0
2022-01-17 01:00:00+00:00,12.03,12.03,12.03
2022-01-17 02:00:00+00:00,10.09,10.09,10.09
2022-01-17 03:00:00+00:00,8.76,12.83,8.76
2022-01-17 04:00:00+00:00,17.12,17.12,17.12
2022-01-17 05:00:00+00:00,17.78,17.78,17.78
2022-01-17 06:00:00+00:00,67.58,67.58,67.58
2022-01-17 07:00:00+00:00,70.48,70.48,70.48
2022-01-17 08:00:00+00:00,72.15,72.15,72.15
2022-01-17 09:00:00+00:00,76.83,76.83,76.83
2022-01-17 10:00:00+00:00,76.47,76.47,76.47
2022-01-17 11:00:00+00:00,11.0,71.54,11.0
2022-01-17 12:00:00+00:00,9.5,88.87,9.5
2022-01-17 13:00:00+00:00,12.09,101.17,12.09
2022-01-17 14:00:00+00:00,131.59,131.59,131.59
2022-01-17 15:00:00+00:00,144.87,144.87,144.87
2022-01-17 16:00:00+00:00,139.0,150.62,139.0
2022-01-17 17:00:00+00:00,149.96,149.96,149.96
2022-01-17 18:00:00+00:00,144.76,144.76,144.76
2022-01-17 19:00:00+00:00,9.0,143.57,9.0
2022-01-17 20:00:00+00:00,9.0,138.39,9.0
2022-01-17 21:00:00+00:00,136.03,136.03,136.03
2022-01-17 22:00:00+00:00,135.03,135.03,135.03
2022-01-17 23:00:00+00:00,146.53,146.53,146.53
2022-01-18 00:00:00+00:00,143.69,143.69,143.69
2022-01-18 01:00:00+00:00,143.3,143.3,143.3
2022-01-18 02:00:00+00:00,143.19,143.19,143.19
2022-01-18 03:00:00+00:00,139.67,139.67,139.67
2022-01-18 04:00:00+00:00,145.35,145.35,145.35
2022-01-18 05:00:00+00:00,168.14,168.14,168.14
2022-01-18 06:00:00+00:00,290.0,290.0,267.14
2022-01-18 07:00:00+00:00,290.0,290.0,287.33
2022-01-18 08:00:00+00:00,290.0,290.0,248.06
2022-01-18 09:00:00+00:00,201.57,201.57,200.09
2022-01-18 10:00:00+00:00,168.37,168.37,168.37
2022-01-18 11:00:00+00:00,170.23,170.23,152.9
2022-01-18 12:00:00+00:00,162.0,162.0,151.18
2022-01-18 13:00:00+00:00,136.5,149.54,136.5
2022-01-18 14:00:00+00:00,136.5,148.94,136.5
2022-01-18 15:00:00+00:00,155.0,155.0,150.26
2022-01-18 16:00:00+00:00,155.0,155.0,151.09
2022-01-18 17:00:00+00:00,155.0,155.0,147.91
2022-01-18 18:00:00+00:00,154.5,154.5,143.77
2022-01-18 19:00:00+00:00,150.0,150.0,127.43
2022-01-18 20:00:00+00:00,148.5,148.5,135.65
2022-01-18 21:00:00+00:00,149.3,149.3,133.51
2022-01-18 22:00:00+00:00,106.89,106.89,106.89
2022-01-18 23:00:00+00:00,115.23,115.23,115.23
2022-01-19 00:00:00+00:00,112.1,112.1,112.1
2022-01-19 01:00:00+00:00,6.58,99.0,6.58
2022-01-19 02:00:00+00:00,6.58,79.95,6.58
2022-01-19 03:00:00+00:00,5.11,67.22,5.11
2022-01-19 04:00:00+00:00,3.0,62.09,3.0
2022-01-19 05:00:00+00:00,25.54,25.54,25.54
2022-01-19 06:00:00+00:00,85.0,85.0,85.0
2022-01-19 07:00:00+00:00,89.56,89.56,89.56
2022-01-19 08:00:00+00:00,69.28,69.28,69.28
2022-01-19 09:00:00+00:00,70.04,70.04,70.04
2022-01-19 10:00:00+00:00,66.54,66.54,66.54
2022-01-19 11:00:00+00:00,43.13,43.13,43.13
2022-01-19 12:00:00+00:00,25.45,25.45,25.45
2022-01-19 13:00:00+00:00,18.25,18.25,18.25
2022-01-19 14:00:00+00:00,23.43,23.43,23.43
2022-01-19 15:00:00+00:00,36.66,36.66,36.66
2022-01-19 16:00:00+00:00,67.24,67.24,67.24
2022-01-19 17:00:00+00:00,36.36,36.36,36.36
2022-01-19 18:00:00+00:00,15.43,15.43,15.43
2022-01-19 19:00:00+00:00,14.36,14.36,14.36
2022-01-19 20:00:00+00:00,25.0,25.0,13.64
2022-01-19 21:00:00+00:00,25.0,25.0,13.01
2022-01-19 22:00:00+00:00,10.86,10.86,10.86
2022-01-19 23:00:00+00:00,10.13,10.13,10.13
2022-01-20 00:00:00+00:00,9.28,9.28,9.28
2022-01-20 01:00:00+00:00,8.89,8.89,8.89
2022-01-20 02:00:00+00:00,8.92,8.92,8.92
2022-01-20 03:00:00+00:00,9.63,9.63,9.63
2022-01-20 04:00:00+00:00,10.48,10.48,10.48
2022-01-20 05:00:00+00:00,12.85,12.85,12.85
2022-01-20 06:00:00+00:00,67.29,67.29,67.29
2022-01-20 07:00:00+00:00,91.78,91.78,91.78
2022-01-20 08:00:00+00:00,85.97,85.97,85.97
2022-01-20 09:00:00+00:00,87.12,87.12,87.12
2022-01-20 10:00:00+00:00,69.13,69.13,69.13
2022-01-20 11:00:00+00:00,67.31,67.31,67.31
2022-01-20 12:00:00+00:00,76.55,76.55,76.55
2022-01-20 13:00:00+00:00,73.73,73.73,73.73
2022-01-20 14:00:00+00:00,93.65,93.65,93.65
2022-01-20 15:00:00+00:00,113.3,113.3,113.3
2022-01-20 16:00:00+00:00,134.82,134.82,134.82
2022-01-20 17:00:00+00:00,132.26,132.26,132.26
2022-01-20 18:00:00+00:00,113.28,113.28,113.28
2022-01-20 19:00:00+00:00,99.37,99.37,99.37
2022-01-20 20:00:00+00:00,92.41,92.41,92.41
2022-01-20 21:00:00+00:00,113.4,113.4,113.4
2022-01-20 22:00:00+00:00,94.9,94.9,94.9
2022-01-20 23:00:00+00:00,9.5,102.12,9.5
2022-01-21 00:00:00+00:00,100.0,100.0,100.0
